cohort,chain,i_iso,stage,entry_id,density,z,entry_lateval,early_window,late_window,candidate_source_sha256,config_sha256,freeze_sha256
historical,aluminium,BMU,exp_unwrought,BMU|exp_unwrought,0.03247987669136858,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BOL,exp_semis_barrod,BOL|exp_semis_barrod,0.06465149300896571,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BOL,exp_semis_foil,BOL|exp_semis_foil,0.04602024159749413,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BOL,exp_semis_plate,BOL|exp_semis_plate,0.0544356882310639,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BOL,exp_semis_tube,BOL|exp_semis_tube,0.043707299187701366,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BOL,exp_semis_wire,BOL|exp_semis_wire,0.051284138497166246,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BRB,exp_aluminium_hydroxide,BRB|exp_aluminium_hydroxide,0.0772846211214062,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BRB,exp_aluminium_oxide,BRB|exp_aluminium_oxide,0.08162455660606126,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BRB,exp_corundum,BRB|exp_corundum,0.06996670519621695,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BRB,exp_semis_barrod,BRB|exp_semis_barrod,0.09803363705141714,1,159.51619999999997,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BRB,exp_semis_foil,BRB|exp_semis_foil,0.08520508723146542,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BRB,exp_semis_plate,BRB|exp_semis_plate,0.08811302360929218,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BRB,exp_semis_tube,BRB|exp_semis_tube,0.0818919408525113,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BRB,exp_semis_wire,BRB|exp_semis_wire,0.07837809045485622,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BRB,exp_unwrought,BRB|exp_unwrought,0.09097686690235228,1,2116.735,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BRN,exp_semis_barrod,BRN|exp_semis_barrod,0.03033728233780841,1,586.9176,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BRN,exp_semis_foil,BRN|exp_semis_foil,0.01760110412432876,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BRN,exp_semis_plate,BRN|exp_semis_plate,0.019828384486615183,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BRN,exp_semis_tube,BRN|exp_semis_tube,0.01591781724194369,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,BRN,exp_semis_wire,BRN|exp_semis_wire,0.01683732728911462,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CHL,exp_aluminium_hydroxide,CHL|exp_aluminium_hydroxide,0.09544584855989244,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CHL,exp_aluminium_oxide,CHL|exp_aluminium_oxide,0.10692615044410524,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CHL,exp_corundum,CHL|exp_corundum,0.09086449716000701,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CHL,exp_semis_wire,CHL|exp_semis_wire,0.10194585487756411,1,259.3828,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CHL,exp_unwrought,CHL|exp_unwrought,0.13022886283615887,1,315.5268,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CMR,exp_semis_barrod,CMR|exp_semis_barrod,0.029316227812952355,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CMR,exp_semis_foil,CMR|exp_semis_foil,0.019357577088237567,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CMR,exp_semis_tube,CMR|exp_semis_tube,0.01745859706073014,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CMR,exp_semis_wire,CMR|exp_semis_wire,0.021566179234908875,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,COL,exp_aluminium_hydroxide,COL|exp_aluminium_hydroxide,0.10693530618641292,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,COL,exp_aluminium_oxide,COL|exp_aluminium_oxide,0.13250349315126564,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,COL,exp_corundum,COL|exp_corundum,0.10572250077416014,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CUB,exp_semis_foil,CUB|exp_semis_foil,0.030420872404542148,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CUB,exp_semis_tube,CUB|exp_semis_tube,0.02838996578645465,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CUB,exp_semis_wire,CUB|exp_semis_wire,0.03534917694753617,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CYM,exp_aluminium_oxide,CYM|exp_aluminium_oxide,0.025850619714772902,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CYM,exp_corundum,CYM|exp_corundum,0.022187357681620962,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CYM,exp_semis_barrod,CYM|exp_semis_barrod,0.022089224458926828,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CYM,exp_semis_foil,CYM|exp_semis_foil,0.02026333038161004,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CYM,exp_semis_plate,CYM|exp_semis_plate,0.02303332871555583,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CYM,exp_semis_tube,CYM|exp_semis_tube,0.019103761271968528,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CYM,exp_semis_wire,CYM|exp_semis_wire,0.02404974613690956,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CYM,exp_unwrought,CYM|exp_unwrought,0.027498567295056668,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CYP,exp_semis_foil,CYP|exp_semis_foil,0.15358032827344706,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CYP,exp_semis_tube,CYP|exp_semis_tube,0.14392484113784187,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,CYP,exp_semis_wire,CYP|exp_semis_wire,0.1453755761881964,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,DZA,exp_semis_barrod,DZA|exp_semis_barrod,0.01512081081098946,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,DZA,exp_semis_foil,DZA|exp_semis_foil,0.010657745079492529,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,DZA,exp_semis_plate,DZA|exp_semis_plate,0.013812615883635297,1,246.8618,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,DZA,exp_semis_tube,DZA|exp_semis_tube,0.009949145181479496,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,DZA,exp_semis_wire,DZA|exp_semis_wire,0.015284564792622402,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,ECU,exp_semis_foil,ECU|exp_semis_foil,0.055507529235638654,1,198.6366,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,ECU,exp_semis_plate,ECU|exp_semis_plate,0.06157659445202829,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,ECU,exp_semis_wire,ECU|exp_semis_wire,0.05350855111983274,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,ERI,exp_semis_foil,ERI|exp_semis_foil,0.05451484486511177,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,EST,exp_corundum,EST|exp_corundum,0.1813530397029948,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,EST,exp_semis_plate,EST|exp_semis_plate,0.19562164622047112,1,3051.343,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,EST,exp_semis_tube,EST|exp_semis_tube,0.17593193671991947,1,144.552,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,EST,exp_semis_wire,EST|exp_semis_wire,0.19198243851075886,1,1159.769,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,FIN,exp_aluminium_oxide,FIN|exp_aluminium_oxide,0.1507812313152361,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,FIN,exp_corundum,FIN|exp_corundum,0.17485763408418184,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,FIN,exp_semis_wire,FIN|exp_semis_wire,0.17747016150956005,1,376.7856,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,GAB,exp_semis_barrod,GAB|exp_semis_barrod,0.01093046376174131,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,GAB,exp_semis_foil,GAB|exp_semis_foil,0.007603712441327931,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,GAB,exp_semis_plate,GAB|exp_semis_plate,0.010787159578705291,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,GAB,exp_semis_tube,GAB|exp_semis_tube,0.007168369473963939,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,GAB,exp_semis_wire,GAB|exp_semis_wire,0.009633032121025327,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,GEO,exp_semis_foil,GEO|exp_semis_foil,0.10727193966309823,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,GEO,exp_semis_tube,GEO|exp_semis_tube,0.10630991826695846,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,GEO,exp_semis_wire,GEO|exp_semis_wire,0.11524817327822216,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,GHA,exp_aluminium_hydroxide,GHA|exp_aluminium_hydroxide,0.04066178585157496,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,GHA,exp_aluminium_oxide,GHA|exp_aluminium_oxide,0.05867660576394147,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,GHA,exp_corundum,GHA|exp_corundum,0.0375112360640018,0,0.0,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
historical,aluminium,GHA,exp_semis_barrod,GHA|exp_semis_barrod,0.053909600504363914,1,299.26640000000003,1998-2002,2008-2012,3c14742d58fa78d297379c294d528f891b10343161deb8128938d6cd30faead8,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
