section,aggregation_scope,chain,task,family,seed,method,budget_scope,b1_budget,b2_budget,requested_k,metric,point,lower_95,upper_95,std,n,cluster_unit,bootstrap_seed,note
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,kge,mean_0_4,,,50,5,,positive_entries_denominator,72.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,kge,mean_0_4,,,50,5,,positive_entry_gate_precision,0.41200000000000003,,,0.029933259094191533,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,kge,mean_0_4,,,50,5,,positive_entry_gate_recall,0.28611111111111115,,,0.020786985482077462,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,kge,mean_0_4,,,50,5,,positive_lanes_denominator,181.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,kge,mean_0_4,,,50,5,,selected_positive_entries,20.6,,,1.4966629547095764,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,1,,e2e_global_observed_value_capture,0.013530627400494686,,,0.008919230307895033,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,1,,e2e_macro_destination_observed_value_capture,0.09680579614785421,,,0.01613389937226378,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,1,,e2e_macro_destination_recall,0.10062366964665814,,,0.016887111102954964,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,1,,e2e_micro_destination_recall,0.05414364640883977,,,0.011268551411254773,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,1,,effective_b1_budget,100.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,1,,positive_entries_denominator,72.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,1,,positive_entry_gate_precision,0.28400000000000003,,,0.03929376540877699,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,1,,positive_entry_gate_recall,0.3944444444444445,,,0.05457467417885695,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,1,,positive_lanes_denominator,181.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,1,,selected_positive_entries,28.4,,,3.9293765408777,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,3,,e2e_global_observed_value_capture,0.027352382715238422,,,0.017646454156154213,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,3,,e2e_macro_destination_observed_value_capture,0.17089660686665725,,,0.0233377824107807,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,3,,e2e_macro_destination_recall,0.17312100893997445,,,0.02138353475298892,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,3,,e2e_micro_destination_recall,0.09502762430939227,,,0.013712346570155642,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,3,,effective_b1_budget,100.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,3,,positive_entries_denominator,72.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,3,,positive_entry_gate_precision,0.28400000000000003,,,0.03929376540877699,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,3,,positive_entry_gate_recall,0.3944444444444445,,,0.05457467417885695,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,3,,positive_lanes_denominator,181.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,3,,selected_positive_entries,28.4,,,3.9293765408777,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,5,,e2e_global_observed_value_capture,0.03623399031126612,,,0.020340352694296206,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,5,,e2e_macro_destination_observed_value_capture,0.2086095013370414,,,0.03211111541372508,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,5,,e2e_macro_destination_recall,0.2047355257556407,,,0.030987141247030104,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,5,,e2e_micro_destination_recall,0.12486187845303869,,,0.015469613259668507,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,5,,effective_b1_budget,100.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,5,,positive_entries_denominator,72.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,5,,positive_entry_gate_precision,0.28400000000000003,,,0.03929376540877699,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,5,,positive_entry_gate_recall,0.3944444444444445,,,0.05457467417885695,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,5,,positive_lanes_denominator,181.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,100,5,,selected_positive_entries,28.4,,,3.9293765408777,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,1,,e2e_global_observed_value_capture,0.0017843452776048214,,,0.0010350299912298985,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,1,,e2e_macro_destination_observed_value_capture,0.036283307357867084,,,0.010766718617599163,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,1,,e2e_macro_destination_recall,0.03680555555555555,,,0.00972222222222222,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,1,,e2e_micro_destination_recall,0.015469613259668507,,,0.0022099447513812156,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,1,,effective_b1_budget,25.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,1,,positive_entries_denominator,72.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,1,,positive_entry_gate_precision,0.384,,,0.054258639865002144,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,1,,positive_entry_gate_recall,0.13333333333333333,,,0.018839805508681303,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,1,,positive_lanes_denominator,181.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,1,,selected_positive_entries,9.6,,,1.3564659966250536,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,3,,e2e_global_observed_value_capture,0.0025200375533612055,,,0.0009565196168809129,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,3,,e2e_macro_destination_observed_value_capture,0.06873856632066264,,,0.01417847436798256,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,3,,e2e_macro_destination_recall,0.06875,,,0.012880025688188478,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,3,,e2e_micro_destination_recall,0.0287292817679558,,,0.004134428051683913,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,3,,effective_b1_budget,25.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,3,,positive_entries_denominator,72.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,3,,positive_entry_gate_precision,0.384,,,0.054258639865002144,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,3,,positive_entry_gate_recall,0.13333333333333333,,,0.018839805508681303,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,3,,positive_lanes_denominator,181.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,3,,selected_positive_entries,9.6,,,1.3564659966250536,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,5,,e2e_global_observed_value_capture,0.003743059321844197,,,0.0017860539314751807,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,5,,e2e_macro_destination_observed_value_capture,0.08251594805571541,,,0.02234724051827442,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,5,,e2e_macro_destination_recall,0.08055555555555556,,,0.0208795783032957,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,5,,e2e_micro_destination_recall,0.03646408839779005,,,0.008268856103367826,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,5,,effective_b1_budget,25.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,5,,positive_entries_denominator,72.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,5,,positive_entry_gate_precision,0.384,,,0.054258639865002144,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,5,,positive_entry_gate_recall,0.13333333333333333,,,0.018839805508681303,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,5,,positive_lanes_denominator,181.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,25,5,,selected_positive_entries,9.6,,,1.3564659966250536,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,1,,e2e_global_observed_value_capture,0.06830824028611934,,,0.06257714964004372,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,1,,e2e_macro_destination_observed_value_capture,0.13486207423871618,,,0.014022817178912673,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,1,,e2e_macro_destination_recall,0.13808375904640274,,,0.015550755239353013,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,1,,e2e_micro_destination_recall,0.08176795580110496,,,0.010713104657273655,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,1,,effective_b1_budget,250.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,1,,positive_entries_denominator,72.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,1,,positive_entry_gate_precision,0.22560000000000002,,,0.014221111067704944,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,1,,positive_entry_gate_recall,0.7833333333333333,,,0.04937885787397549,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,1,,positive_lanes_denominator,181.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,1,,selected_positive_entries,56.4,,,3.555277766926235,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,3,,e2e_global_observed_value_capture,0.28621024970871184,,,0.14069220134473312,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,3,,e2e_macro_destination_observed_value_capture,0.2717881382727265,,,0.033339235459515344,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,3,,e2e_macro_destination_recall,0.2673376968922946,,,0.02867164383722575,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,3,,e2e_micro_destination_recall,0.18011049723756906,,,0.025342198765038043,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,3,,effective_b1_budget,250.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,3,,positive_entries_denominator,72.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,3,,positive_entry_gate_precision,0.22560000000000002,,,0.014221111067704944,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,3,,positive_entry_gate_recall,0.7833333333333333,,,0.04937885787397549,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,3,,positive_lanes_denominator,181.0,,,0.0,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,3,,selected_positive_entries,56.4,,,3.555277766926235,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,5,,e2e_global_observed_value_capture,0.3914882732285798,,,0.18460745515994634,5,,,descriptive fixed-seed summary
two_stage_b1_b2,chain_fixed_five_seed_mean,aluminium,b1_to_b2,nbfnet,mean_0_4,,,250,5,,e2e_macro_destination_observed_value_capture,0.3589349818317255,,,0.047058624332675686,5,,,descriptive fixed-seed summary
